,PropertyID,LocalityName,PostalCode,TypeOfProperty,SubtypeOfProperty,Price,TypeOfSale,NumberOfRooms,LivingArea,EquippedKitchen,Furnished,OpenFire,Terrace,Garden,Surface,NumberOfFacades,SwimmingPool,StateOfBuilding
17590,10956596.0,Evere,1140,APARTMENT,APARTMENT,259000.0,NewlyBuilt,1.0,55.0,1.0,0.0,0.0,7.0,0.0,,3.0,False,AS_NEW
17591,10956585.0,Amay,4540,APARTMENT,APARTMENT,149000.0,,2.0,95.0,1.0,0.0,1.0,0.0,0.0,,2.0,False,JUST_RENOVATED
17592,10956574.0,Kortenberg,3070,APARTMENT,APARTMENT,459000.0,,2.0,149.0,,0.0,1.0,,0.0,,,False,JUST_RENOVATED
17593,10956568.0,Gent,9000,APARTMENT,APARTMENT,225000.0,UnderOption,1.0,38.0,1.0,0.0,1.0,0.0,0.0,,2.0,False,
17594,10956567.0,Gent,9000,APARTMENT,APARTMENT,225000.0,UnderOption,1.0,38.0,1.0,0.0,1.0,0.0,0.0,,2.0,False,
17595,10956566.0,Gent,9000,APARTMENT,APARTMENT,225000.0,,1.0,38.0,1.0,0.0,1.0,0.0,0.0,,2.0,False,
17596,10956564.0,Gent,9000,APARTMENT,APARTMENT,245000.0,,1.0,59.0,1.0,0.0,1.0,0.0,0.0,,2.0,False,
17597,10956541.0,Oostende,8400,APARTMENT,APARTMENT,895000.0,,2.0,142.0,,0.0,0.0,38.0,0.0,,,False,GOOD
17598,10956540.0,Bredene,8450,APARTMENT,APARTMENT,179000.0,,2.0,86.0,,0.0,0.0,,0.0,,,False,GOOD
17599,10956532.0,Mechelen,2800,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
17600,10956512.0,Ans,4432,APARTMENT,APARTMENT,169000.0,,2.0,92.0,1.0,0.0,1.0,4.0,0.0,,3.0,False,TO_BE_DONE_UP
17601,10956510.0,Saint-Josse-ten-Noode,1210,APARTMENT,APARTMENT,220000.0,,1.0,,1.0,0.0,0.0,0.0,0.0,,2.0,False,
17602,10956487.0,Kruibeke,9150,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
17603,10956471.0,ANDERLECHT,1070,APARTMENT,APARTMENT,209000.0,,1.0,68.0,1.0,0.0,0.0,0.0,108.0,,2.0,False,TO_RENOVATE
17604,10956470.0,BLANKENBERGE,8370,APARTMENT,PENTHOUSE,535000.0,NewlyBuilt,3.0,179.0,1.0,0.0,0.0,17.0,0.0,,2.0,False,
17605,10956469.0,BLANKENBERGE,8370,APARTMENT,APARTMENT,235000.0,NewlyBuilt,1.0,74.0,1.0,0.0,0.0,3.0,0.0,,,False,
17606,10956466.0,ANDERLECHT,1070,APARTMENT,APARTMENT,149000.0,,1.0,60.0,1.0,0.0,0.0,0.0,0.0,,,False,TO_RENOVATE
17607,10956460.0,PUURS-SINT-AMANDS,2870,APARTMENT,GROUND_FLOOR,199000.0,UnderOption,1.0,70.0,1.0,0.0,0.0,32.0,0.0,,,False,GOOD
17608,10956452.0,Vilvoorde,1800,APARTMENT,DUPLEX,365000.0,,3.0,,,0.0,0.0,0.0,0.0,,,False,
17609,10956449.0,PUTTE,2580,APARTMENT,APARTMENT,269000.0,UnderOption,2.0,86.0,1.0,0.0,0.0,,0.0,,2.0,False,JUST_RENOVATED
17610,10989176.0,AALST,9300,APARTMENT,APARTMENT,269600.0,NewlyBuilt,2.0,89.0,,0.0,0.0,10.0,0.0,,,False,
17611,10949756.0,Kluisbergen,9690,HOUSE,HOUSE,299000.0,,3.0,155.0,1.0,0.0,0.0,,0.0,251.0,2.0,False,GOOD
17612,10989173.0,AALST,9300,APARTMENT,APARTMENT,263100.0,NewlyBuilt,2.0,89.0,,0.0,0.0,10.0,0.0,,,False,
17613,10989171.0,AALST,9300,APARTMENT,APARTMENT,267100.0,NewlyBuilt,2.0,93.0,,0.0,0.0,14.0,0.0,,,False,
17614,10989169.0,AALST,9300,APARTMENT,APARTMENT,232600.0,NewlyBuilt,1.0,65.0,,0.0,0.0,14.0,0.0,,,False,
17615,10989167.0,AALST,9300,APARTMENT,APARTMENT,239600.0,NewlyBuilt,1.0,72.0,,0.0,0.0,15.0,0.0,,,False,
17616,10764030.0,Willebroek,2830,APARTMENT,APARTMENT,200000.0,,2.0,108.0,1.0,0.0,0.0,14.0,0.0,,3.0,False,GOOD
17617,10989163.0,Uccle,1180,APARTMENT,GROUND_FLOOR,1650000.0,NewlyBuilt,3.0,185.0,1.0,0.0,0.0,0.0,350.0,,4.0,False,AS_NEW
17618,10989162.0,Uccle,1180,APARTMENT,APARTMENT,1850000.0,NewlyBuilt,3.0,200.0,1.0,0.0,0.0,140.0,0.0,,4.0,False,AS_NEW
17619,10989161.0,Tournai,7500,HOUSE,HOUSE,215000.0,,4.0,173.0,1.0,0.0,0.0,15.0,0.0,0.0,,False,TO_RESTORE
17620,10895499.0,Baulers,1401,HOUSE,HOUSE,325000.0,UnderOption,3.0,133.0,0.0,0.0,0.0,,0.0,508.0,4.0,False,GOOD
17621,10895417.0,Nivelles,1400,HOUSE,HOUSE,325000.0,UnderOption,3.0,133.0,0.0,0.0,0.0,,0.0,508.0,4.0,False,GOOD
17622,10989160.0,Scherpenheuvel-Zichem,3271,HOUSE,HOUSE,450000.0,,3.0,232.0,,0.0,0.0,0.0,0.0,1100.0,4.0,False,
17623,10989159.0,Seraing,4100,HOUSE,HOUSE,259500.0,,3.0,103.0,0.0,0.0,0.0,0.0,0.0,652.0,4.0,False,
17624,10989155.0,Balegem,9860,HOUSE,HOUSE,439000.0,,3.0,,0.0,0.0,0.0,,0.0,653.0,4.0,True,JUST_RENOVATED
17625,10989151.0,Frasnes-lez-Gosselies,6210,HOUSE,HOUSE,325000.0,,3.0,230.0,1.0,0.0,0.0,40.0,0.0,162.0,2.0,False,
17626,10989142.0,Dilbeek,1700,APARTMENT,PENTHOUSE,459000.0,,3.0,119.0,1.0,0.0,1.0,41.0,0.0,,,False,
17627,10989138.0,Tienen,3300,HOUSE,HOUSE,299000.0,,4.0,183.0,,0.0,1.0,0.0,,386.0,2.0,False,TO_BE_DONE_UP
17628,10820463.0,Sint-Andries,8200,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
17629,10342925.0,Brugge,8000,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
17630,10989132.0,San Miguel De Salinas,03193,APARTMENT,APARTMENT,395000.0,,3.0,116.0,,0.0,0.0,0.0,0.0,,,False,
17631,10989131.0,Somme-Leuze,5377,HOUSE,HOUSE,234295.0,NewlyBuilt,3.0,150.0,,0.0,0.0,0.0,,281.0,4.0,False,
17632,10989130.0,Nossegem,1930,APARTMENT,GROUND_FLOOR,375000.0,,2.0,144.0,,0.0,0.0,,0.0,,,False,GOOD
17633,10989124.0,LIEGE,4000,APARTMENT,APARTMENT,208000.0,,2.0,77.0,0.0,0.0,0.0,4.0,0.0,,2.0,False,
17634,10989122.0,Beerse,2340,APARTMENT,APARTMENT,265000.0,,2.0,100.0,1.0,0.0,1.0,,0.0,,3.0,False,GOOD
17635,10989106.0,Zuienkerke,8377,HOUSE,HOUSE,399000.0,,4.0,182.0,,0.0,0.0,,0.0,189.0,3.0,False,GOOD
17636,10989104.0,Blankenberge,8370,APARTMENT,APARTMENT,319000.0,,2.0,102.0,,0.0,0.0,7.0,0.0,,2.0,False,GOOD
17637,10989103.0,Gullegem,8560,APARTMENT,APARTMENT,249000.0,UnderOption,2.0,78.0,0.0,0.0,0.0,,0.0,,2.0,False,GOOD
17638,10989100.0,Aalst,9300,APARTMENT,APARTMENT,700000.0,,3.0,640.0,0.0,0.0,0.0,,100.0,,4.0,False,GOOD
