,PropertyID,LocalityName,PostalCode,TypeOfProperty,SubtypeOfProperty,Price,TypeOfSale,NumberOfRooms,LivingArea,EquippedKitchen,Furnished,OpenFire,Terrace,Garden,Surface,NumberOfFacades,SwimmingPool,StateOfBuilding
14531,10984776.0,Maasmechelen,3630,HOUSE,HOUSE,325000.0,,5.0,,1.0,0.0,1.0,0.0,0.0,0.0,3.0,False,JUST_RENOVATED
14532,10984771.0,Hamont-Achel,3930,HOUSE,HOUSE,429000.0,,3.0,220.0,1.0,0.0,1.0,,,576.0,4.0,False,GOOD
14533,10984770.0,Leopoldsburg,3970,HOUSE,HOUSE,245000.0,,2.0,110.0,,0.0,1.0,14.0,,106.0,2.0,False,JUST_RENOVATED
14534,10984768.0,Lommel,3920,HOUSE,HOUSE,595000.0,,6.0,340.0,1.0,0.0,1.0,0.0,,610.0,4.0,False,AS_NEW
14535,10984767.0,ACHEL,3930,HOUSE,HOUSE,515000.0,,3.0,367.0,1.0,0.0,1.0,0.0,,1121.0,4.0,False,TO_BE_DONE_UP
14536,10984761.0,Hamont-Achel,3930,HOUSE,HOUSE,429000.0,,3.0,160.0,1.0,0.0,1.0,60.0,,473.0,4.0,False,
14537,10984758.0,Wilrijk,2610,HOUSE,TOWN_HOUSE,599000.0,,4.0,224.0,1.0,0.0,1.0,0.0,0.0,0.0,,False,GOOD
14538,10984753.0,Wanze,4520,HOUSE,HOUSE,379000.0,,5.0,410.0,1.0,0.0,1.0,0.0,0.0,1155.0,,False,
14539,10984751.0,Ruddervoorde,8020,HOUSE,HOUSE,369000.0,,4.0,146.0,,0.0,0.0,0.0,0.0,221.0,,False,
14540,10984749.0,Moorslede,8890,HOUSE,HOUSE,366271.0,,3.0,,,0.0,0.0,0.0,0.0,446.0,,False,GOOD
14541,10984748.0,Roeselare,8800,HOUSE,VILLA,433606.0,,3.0,,,0.0,0.0,0.0,0.0,445.0,,False,GOOD
14542,10984742.0,Sint-Niklaas,9100,HOUSE,HOUSE,299000.0,,2.0,196.0,,0.0,0.0,0.0,0.0,432.0,,False,TO_BE_DONE_UP
14543,10984740.0,Ronse,9600,HOUSE,HOUSE,249000.0,,5.0,266.0,,0.0,0.0,0.0,0.0,0.0,,False,TO_RENOVATE
14544,10885356.0,Varsenare,8490,HOUSE,HOUSE,429000.0,,2.0,185.0,,0.0,0.0,0.0,0.0,1000.0,,False,
14545,10984735.0,Mielen-boven-Aalst,3891,HOUSE,VILLA,349000.0,,4.0,203.0,,0.0,0.0,0.0,0.0,1371.0,,False,
14546,10984733.0,Riemst,3770,HOUSE,HOUSE,255000.0,,3.0,147.0,,0.0,0.0,0.0,0.0,373.0,,False,
14547,10984724.0,Zoersel,2980,HOUSE,HOUSE,439000.0,,5.0,176.0,1.0,0.0,0.0,0.0,70.0,192.0,,False,
14548,10984711.0,Stabroek,2940,HOUSE,HOUSE,350000.0,,3.0,168.0,1.0,0.0,0.0,0.0,238.0,238.0,,False,
14549,10984678.0,Wachtebeke,9185,HOUSE,HOUSE,721000.0,,3.0,244.0,,0.0,0.0,0.0,0.0,1096.0,,False,
14550,10993185.0,Peer,3990,HOUSE,HOUSE,363600.0,NewlyBuilt,3.0,147.0,1.0,0.0,0.0,30.0,0.0,268.0,3.0,False,AS_NEW
14551,10993184.0,Hasselt,3500,HOUSE,EXCEPTIONAL_PROPERTY,566750.0,NewlyBuilt,2.0,126.0,1.0,0.0,0.0,24.0,0.0,0.0,3.0,False,AS_NEW
14552,10993183.0,Peer,3990,APARTMENT,APARTMENT,279600.0,NewlyBuilt,1.0,78.0,1.0,0.0,0.0,22.0,0.0,,,False,
14553,10993181.0,Peer,3990,APARTMENT,APARTMENT,374850.0,NewlyBuilt,3.0,110.0,1.0,0.0,0.0,16.0,0.0,,,False,
14554,10993180.0,Tongeren,3700,HOUSE,HOUSE,355000.0,,3.0,176.0,,0.0,0.0,,0.0,0.0,3.0,False,AS_NEW
14555,10993179.0,Jette,1090,APARTMENT,APARTMENT,200000.0,,2.0,70.0,1.0,0.0,0.0,0.0,0.0,,3.0,False,GOOD
14556,10993175.0,Saint-Léger Châtillon,6747,HOUSE,HOUSE,480000.0,,4.0,175.0,1.0,0.0,0.0,20.0,1300.0,1415.0,4.0,False,GOOD
14557,10993174.0,Scherpenheuvel-Zichem,3271,HOUSE,HOUSE,850000.0,,3.0,400.0,1.0,0.0,0.0,,0.0,25380.0,4.0,False,GOOD
14558,10993173.0,Riemst,3770,HOUSE,HOUSE,349000.0,,3.0,190.0,1.0,0.0,0.0,17.0,567.0,678.0,4.0,False,GOOD
14559,10993172.0,Verviers,4800,APARTMENT,APARTMENT,139500.0,,1.0,65.0,1.0,0.0,0.0,0.0,0.0,,2.0,False,AS_NEW
14560,10993170.0,Edegem,2650,APARTMENT,APARTMENT,319000.0,,3.0,100.0,,0.0,0.0,0.0,0.0,,,False,
14561,10993160.0,La Roche-en-Ardenne,6980,HOUSE,APARTMENT_BLOCK,398000.0,,4.0,380.0,,0.0,0.0,0.0,0.0,463.0,4.0,False,GOOD
14562,10993159.0,Niel,2845,HOUSE,HOUSE,295000.0,,3.0,170.0,0.0,0.0,0.0,17.0,0.0,170.0,2.0,False,
14563,10993157.0,Zwevezele,8750,APARTMENT,APARTMENT,270000.0,,2.0,,1.0,0.0,0.0,0.0,0.0,,,False,GOOD
14564,10993154.0,Wichelen,9260,HOUSE,HOUSE,299000.0,,3.0,241.0,0.0,0.0,0.0,50.0,600.0,1065.0,3.0,False,TO_RENOVATE
14565,10993149.0,Aalst,9300,HOUSE,MIXED_USE_BUILDING,275000.0,,3.0,249.0,1.0,0.0,0.0,21.0,0.0,180.0,2.0,False,GOOD
14566,,,,,,,,,,,,,0.0,0.0,,,False,
14567,10993145.0,Bruxelles,1000,HOUSE,APARTMENT_BLOCK,3250000.0,,14.0,927.0,1.0,0.0,0.0,20.0,20.0,565.0,2.0,False,AS_NEW
14568,10993142.0,HEINDONK,2830,HOUSE,HOUSE,689000.0,,5.0,201.0,1.0,0.0,1.0,20.0,1600.0,2040.0,4.0,False,AS_NEW
14569,10993141.0,Geraardsbergen,9500,HOUSE,HOUSE,220000.0,,3.0,95.0,0.0,0.0,0.0,,0.0,250.0,2.0,False,GOOD
14570,10993135.0,Astene,9800,HOUSE_GROUP,HOUSE_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
14571,10993128.0,Lint,2547,HOUSE,HOUSE,425000.0,,4.0,200.0,1.0,0.0,0.0,0.0,82.0,366.0,,False,
14572,10993127.0,Deurne (2100),2100,APARTMENT,APARTMENT,170000.0,,3.0,90.0,1.0,0.0,0.0,0.0,0.0,,,False,TO_RENOVATE
14573,10993126.0,Deurne (2100),2100,APARTMENT,GROUND_FLOOR,314000.0,,2.0,75.0,1.0,0.0,0.0,0.0,0.0,,,False,GOOD
14574,10993125.0,Willebroek,2830,HOUSE,HOUSE,199000.0,,5.0,85.0,1.0,0.0,0.0,0.0,0.0,52.0,,False,
14575,10993123.0,Denderleeuw,9470,APARTMENT,GROUND_FLOOR,177500.0,,2.0,93.0,1.0,0.0,0.0,0.0,0.0,,,False,GOOD
14576,10993122.0,Bruxelles,1000,APARTMENT,APARTMENT,205000.0,,1.0,34.0,1.0,0.0,0.0,7.0,0.0,,2.0,False,GOOD
14577,10993121.0,LIÈGE,4000,HOUSE,HOUSE,189000.0,,2.0,102.0,,0.0,0.0,15.0,0.0,0.0,,False,GOOD
14578,10764114.0,Verviers,4800,HOUSE,TOWN_HOUSE,239500.0,,3.0,157.0,0.0,0.0,0.0,0.0,0.0,312.0,3.0,False,GOOD
14579,10993120.0,De Haan,8420,HOUSE,HOUSE,895000.0,,2.0,715.0,,0.0,0.0,0.0,0.0,885.0,,False,GOOD
14580,10984675.0,De Haan,8420,HOUSE,HOUSE,329000.0,,4.0,107.0,1.0,0.0,0.0,0.0,0.0,129.0,,False,GOOD
14581,10984661.0,Schoten,2900,HOUSE,VILLA,1175000.0,,3.0,439.0,1.0,0.0,0.0,0.0,0.0,2289.0,,False,
14582,10810311.0,Nieuwrode,3221,HOUSE,HOUSE,275000.0,,3.0,140.0,,0.0,0.0,0.0,700.0,1270.0,,False,TO_RENOVATE
14583,10984659.0,Kessel-Lo,3010,HOUSE,HOUSE,549000.0,,3.0,275.0,,0.0,0.0,0.0,0.0,412.0,,False,
14584,10984606.0,Holsbeek,3220,HOUSE,HOUSE,445000.0,,3.0,176.0,1.0,0.0,0.0,0.0,0.0,330.0,,False,GOOD
14585,10984605.0,Ramsel,2230,HOUSE,HOUSE,476000.0,,4.0,220.0,,0.0,0.0,0.0,0.0,455.0,,False,GOOD
