property_id,postal_code,type_of_property,subtype_of_property,price,bedrooms,living_area,openfire,terrace,garden,rooms,bathrooms,region,province,state_of_property,facade_count,heating,kitchen,furnished,swimmingpool
11174644,2000,APARTMENT,DUPLEX,550000,2,155,False,,False,,2,Flandres,Anvers,GOOD,2,GAS,USA_HYPER_EQUIPPED,,
10644936,1420,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Wallonie,Brabant Wallon,,,,,,
10124182,4900,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Wallonie,Liège,,,,,,
11175842,2220,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Flandres,Anvers,,,,,,
9952782,3000,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Flandres,Brabant Flamand,,,,,,
10041932,3000,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Flandres,Brabant Flamand,,,,,,
10581417,1150,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Bruxelles,Bruxelles,,,,,,
11206212,3140,HOUSE,MIXED_USE_BUILDING,549000,3,,False,,False,,3,Flandres,Brabant Flamand,GOOD,4,FUELOIL,USA_HYPER_EQUIPPED,False,
10898471,3360,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Flandres,Brabant Flamand,,,,,,
11206213,9681,HOUSE,VILLA,549000,3,257,False,37,False,,1,Flandres,Flandre Orientale,GOOD,4,FUELOIL,HYPER_EQUIPPED,False,False
11206215,9600,HOUSE,HOUSE,239000,4,146,False,13,False,,1,Flandres,Flandre Orientale,GOOD,2,GAS,INSTALLED,False,False
11206214,9680,HOUSE,VILLA,549000,3,257,False,37,False,,1,Flandres,Flandre Orientale,GOOD,4,FUELOIL,HYPER_EQUIPPED,False,False
11206218,6890,APARTMENT,APARTMENT,239900,2,93,False,4,False,,,Wallonie,Luxembourg,,,,,,
11206217,2300,APARTMENT,PENTHOUSE,449000,2,130,False,91,False,,1,Flandres,Anvers,AS_NEW,,GAS,HYPER_EQUIPPED,False,
11206216,2060,APARTMENT,APARTMENT,170000,1,73,False,,False,,1,Flandres,Anvers,GOOD,2,,,,
11206220,3150,HOUSE,BUNGALOW,429000,3,175,False,,False,,1,Flandres,Brabant Flamand,GOOD,4,GAS,USA_HYPER_EQUIPPED,,
11206221,9620,HOUSE,HOUSE,405000,3,183,False,,False,,1,Flandres,Flandre Orientale,AS_NEW,2,,,False,False
11206223,6740,APARTMENT,APARTMENT,325000,2,90,False,6,False,,1,Wallonie,Luxembourg,,,,INSTALLED,False,
11206224,6760,APARTMENT,APARTMENT,280000,3,114,False,32,False,,1,Wallonie,Luxembourg,,3,,INSTALLED,False,False
11206219,6720,APARTMENT,APARTMENT,264900,1,89,False,,False,,,Wallonie,Luxembourg,,,,NOT_INSTALLED,,False
11206225,9406,HOUSE,HOUSE,475000,3,223,False,,False,,1,Flandres,Flandre Orientale,AS_NEW,2,,USA_HYPER_EQUIPPED,False,
11206229,1180,HOUSE,HOUSE,2850000,5,626,False,,False,6,3,Bruxelles,Bruxelles,,4,GAS,,,
10923588,7900,APARTMENT,APARTMENT,249000,5,379,False,,False,,4,Wallonie,Hainaut,TO_BE_DONE_UP,2,,,False,
11206234,1180,HOUSE,VILLA,3995000,5,600,False,50,False,6,5,Bruxelles,Bruxelles,AS_NEW,4,,USA_HYPER_EQUIPPED,False,
11206236,9240,HOUSE,HOUSE,320000,3,,False,35,False,,1,Flandres,Flandre Orientale,JUST_RENOVATED,3,,INSTALLED,False,False
11206237,9240,HOUSE,HOUSE,239000,3,179,False,,False,,1,Flandres,Flandre Orientale,GOOD,3,GAS,INSTALLED,,
11206241,1050,HOUSE,APARTMENT_BLOCK,930000,4,330,False,,False,,4,Bruxelles,Bruxelles,GOOD,2,GAS,USA_SEMI_EQUIPPED,,False
11206238,5362,HOUSE,HOUSE,345000,4,160,False,,False,,1,Wallonie,Namur,AS_NEW,4,GAS,INSTALLED,False,False
11206242,1180,APARTMENT,APARTMENT,365000,2,101,False,31,False,,2,Bruxelles,Bruxelles,AS_NEW,4,GAS,SEMI_EQUIPPED,,False
11206240,1030,HOUSE,APARTMENT_BLOCK,780000,5,330,False,21,False,,4,Bruxelles,Bruxelles,GOOD,2,GAS,INSTALLED,,False
11177823,8300,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Flandres,Flandre Occidentale,,,,,,
11206243,2000,HOUSE,MANSION,2800000,6,709,False,,False,7,3,Flandres,Anvers,AS_NEW,2,GAS,HYPER_EQUIPPED,False,True
11199338,9040,APARTMENT,APARTMENT,280000,2,110,False,6,False,,1,Flandres,Flandre Orientale,TO_BE_DONE_UP,3,ELECTRIC,,False,False
11178342,1050,APARTMENT,APARTMENT,535000,2,122,False,,False,,1,Bruxelles,Bruxelles,AS_NEW,2,GAS,USA_INSTALLED,False,False
11178374,4000,APARTMENT,APARTMENT,365000,4,200,False,,False,,2,Wallonie,Liège,TO_BE_DONE_UP,2,FUELOIL,INSTALLED,,
11177959,2000,APARTMENT,APARTMENT,365000,2,116,False,,False,,1,Flandres,Anvers,GOOD,3,GAS,INSTALLED,,
11176329,9070,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Flandres,Flandre Orientale,,,,,,
11176709,1000,APARTMENT,APARTMENT,625000,3,150,False,23,False,,1,Bruxelles,Bruxelles,GOOD,2,FUELOIL,HYPER_EQUIPPED,,False
11178610,9800,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Flandres,Flandre Orientale,,,,,,
11176372,9000,APARTMENT,APARTMENT,346500,1,88,False,22,False,,1,Flandres,Flandre Orientale,AS_NEW,2,GAS,USA_HYPER_EQUIPPED,True,False
11177967,1731,APARTMENT,TRIPLEX,353500,4,120,False,12,False,,1,Flandres,Brabant Flamand,AS_NEW,3,GAS,HYPER_EQUIPPED,False,
11178280,1030,APARTMENT,APARTMENT,320000,3,120,False,8,False,,1,Bruxelles,Bruxelles,GOOD,2,GAS,SEMI_EQUIPPED,,False
11067357,1700,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Flandres,Brabant Flamand,,,,,,
11178206,1082,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Bruxelles,Bruxelles,,,,,,
11124085,2830,APARTMENT,APARTMENT,265000,2,101,True,,True,,1,Flandres,Anvers,GOOD,2,GAS,SEMI_EQUIPPED,,
11176451,1700,APARTMENT,APARTMENT,269000,3,98,False,7,False,,1,Flandres,Brabant Flamand,AS_NEW,3,FUELOIL,USA_INSTALLED,,
10409536,2870,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Flandres,Anvers,,,,,,
11177475,4020,APARTMENT,APARTMENT,159000,2,88,False,7,False,,1,Wallonie,Liège,GOOD,2,GAS,SEMI_EQUIPPED,,False
11176489,4020,APARTMENT,APARTMENT,149000,2,75,False,3,False,,1,Wallonie,Liège,TO_BE_DONE_UP,2,GAS,NOT_INSTALLED,False,False
11176721,6001,APARTMENT,APARTMENT,50000,3,113,False,,False,,1,Wallonie,Hainaut,GOOD,,FUELOIL,INSTALLED,,
11177201,7180,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Wallonie,Hainaut,,,,,,
11196900,9300,APARTMENT,APARTMENT,549000,4,180,False,15,False,,1,Flandres,Flandre Orientale,GOOD,2,,INSTALLED,,
11198297,9000,APARTMENT,PENTHOUSE,425000,2,118,False,11,False,,1,Flandres,Flandre Orientale,AS_NEW,,GAS,HYPER_EQUIPPED,False,False
11196055,2600,APARTMENT,APARTMENT,269000,2,120,False,20,False,,2,Flandres,Anvers,GOOD,2,,INSTALLED,,
11188841,1190,APARTMENT,APARTMENT,385000,2,120,False,15,False,,1,Bruxelles,Bruxelles,AS_NEW,2,GAS,HYPER_EQUIPPED,,False
11198295,9000,APARTMENT,APARTMENT,419000,3,140,False,14,False,,2,Flandres,Flandre Orientale,AS_NEW,2,GAS,HYPER_EQUIPPED,,False
11199011,1700,APARTMENT,DUPLEX,379000,3,133,False,20,False,,1,Flandres,Brabant Flamand,AS_NEW,2,GAS,USA_HYPER_EQUIPPED,,False
11196401,4052,APARTMENT,APARTMENT,299000,2,82,False,7,False,,1,Wallonie,Liège,AS_NEW,3,,INSTALLED,,
11189629,1000,APARTMENT,APARTMENT,356000,2,104,False,9,False,,2,Bruxelles,Bruxelles,AS_NEW,3,GAS,USA_INSTALLED,,False
11206284,9800,HOUSE,HOUSE,329000,3,150,False,,False,,1,Flandres,Flandre Orientale,GOOD,2,,USA_HYPER_EQUIPPED,False,
11133792,1160,APARTMENT,APARTMENT,350000,2,110,False,9,False,,1,Bruxelles,Bruxelles,GOOD,3,GAS,,False,False
11206285,9500,HOUSE,VILLA,499000,3,160,False,,False,,1,Flandres,Flandre Orientale,GOOD,4,GAS,INSTALLED,False,
11206283,9630,HOUSE,HOUSE,515000,4,,False,,False,,,Flandres,Flandre Orientale,GOOD,4,,,,
11206287,9185,HOUSE,MIXED_USE_BUILDING,1299000,3,197,False,72,False,,2,Flandres,Flandre Orientale,AS_NEW,4,,,False,False
11206291,9185,HOUSE,MIXED_USE_BUILDING,1299000,3,197,False,72,False,,2,Flandres,Flandre Orientale,AS_NEW,4,,,False,False
11206296,9500,HOUSE,COUNTRY_COTTAGE,1099000,3,350,False,,False,,2,Flandres,Flandre Orientale,AS_NEW,3,,USA_HYPER_EQUIPPED,,
11206292,9180,HOUSE,HOUSE,359000,4,192,False,50,False,,1,Flandres,Flandre Orientale,TO_RENOVATE,4,FUELOIL,INSTALLED,False,True
11206294,9185,HOUSE,CHALET,125000,2,51,False,,False,,1,Flandres,Flandre Orientale,GOOD,4,GAS,SEMI_EQUIPPED,False,False
11206301,9990,HOUSE,HOUSE,270000,2,142,False,15,False,,1,Flandres,Flandre Orientale,JUST_RENOVATED,2,GAS,USA_HYPER_EQUIPPED,False,False
11206290,9185,HOUSE,HOUSE,1299000,3,197,False,72,False,,2,Flandres,Flandre Orientale,AS_NEW,4,,,False,False
11206298,9400,HOUSE,COUNTRY_COTTAGE,1099000,3,350,False,,False,,2,Flandres,Flandre Orientale,AS_NEW,3,,USA_HYPER_EQUIPPED,,
11123033,3270,HOUSE,MIXED_USE_BUILDING,699000,6,622,False,,False,,2,Flandres,Brabant Flamand,GOOD,4,FUELOIL,HYPER_EQUIPPED,False,
11206304,2350,HOUSE,HOUSE,325000,3,166,False,,False,,1,Flandres,Anvers,JUST_RENOVATED,3,GAS,HYPER_EQUIPPED,,
11191496,1601,APARTMENT,APARTMENT,330000,2,105,False,24,False,,1,Flandres,Brabant Flamand,GOOD,2,GAS,INSTALLED,,False
11206308,2470,HOUSE,BUNGALOW,435000,3,182,False,35,False,,1,Flandres,Anvers,GOOD,4,FUELOIL,HYPER_EQUIPPED,False,
11206309,3950,HOUSE,HOUSE,419000,3,240,False,,False,,1,Flandres,Limbourg,GOOD,4,GAS,HYPER_EQUIPPED,,
11206305,2370,HOUSE,HOUSE,435000,3,159,False,27,False,,1,Flandres,Anvers,GOOD,4,GAS,HYPER_EQUIPPED,False,
11206311,2630,APARTMENT,GROUND_FLOOR,224000,1,58,False,,False,,1,Flandres,Anvers,,2,,,,
11206313,1140,APARTMENT,APARTMENT,273000,1,62,False,5,False,,1,Bruxelles,Bruxelles,GOOD,,GAS,INSTALLED,False,False
11206310,2470,HOUSE,VILLA,549000,3,165,False,,False,,1,Flandres,Anvers,GOOD,4,FUELOIL,USA_HYPER_EQUIPPED,,
11206316,7712,HOUSE,HOUSE,595000,5,566,False,120,False,,4,Wallonie,Hainaut,AS_NEW,2,,INSTALLED,False,False
11206312,9400,HOUSE,VILLA,769000,6,345,False,,False,,2,Flandres,Flandre Orientale,AS_NEW,4,GAS,INSTALLED,False,True
11206328,1170,APARTMENT,APARTMENT,320000,1,65,False,15,False,,1,Bruxelles,Bruxelles,AS_NEW,,,,,
11206327,8480,HOUSE,HOUSE,295000,3,151,False,,False,3,1,Flandres,Flandre Occidentale,GOOD,4,GAS,,,
11206324,8500,HOUSE,VILLA,545000,3,,False,,False,1,,Flandres,Flandre Occidentale,GOOD,4,,,,
11206331,8790,APARTMENT,PENTHOUSE,325000,3,155,False,,False,,1,Flandres,Flandre Occidentale,,2,GAS,,False,False
11206332,3000,APARTMENT,KOT,220000,0,,False,,False,,,Flandres,Brabant Flamand,AS_NEW,,,,True,False
11206314,2960,HOUSE,HOUSE,425000,4,242,False,,False,,2,Flandres,Anvers,,4,GAS,,,
11206329,1050,HOUSE,EXCEPTIONAL_PROPERTY,2900000,6,465,True,,True,,2,Bruxelles,Bruxelles,AS_NEW,4,GAS,HYPER_EQUIPPED,False,
11206330,1020,HOUSE,MIXED_USE_BUILDING,495000,4,250,False,20,False,,1,Bruxelles,Bruxelles,GOOD,2,GAS,USA_INSTALLED,False,
11195698,1160,APARTMENT,FLAT_STUDIO,270000,0,48,False,8,False,,1,Bruxelles,Bruxelles,AS_NEW,,,USA_HYPER_EQUIPPED,True,False
11206333,3001,APARTMENT,KOT,200000,0,,False,,False,,,Flandres,Brabant Flamand,,,,,,False
11203106,1190,APARTMENT,APARTMENT,390000,2,121,False,,False,,1,Bruxelles,Bruxelles,AS_NEW,2,GAS,INSTALLED,,False
11192465,4300,APARTMENT,APARTMENT,250000,2,105,False,,False,,1,Wallonie,Liège,GOOD,3,FUELOIL,,False,False
11202856,1090,APARTMENT,APARTMENT,249000,2,92,False,6,False,,1,Bruxelles,Bruxelles,AS_NEW,2,FUELOIL,SEMI_EQUIPPED,False,
11205218,9230,APARTMENT,APARTMENT,260000,1,75,False,7,False,6,1,Flandres,Flandre Orientale,GOOD,,GAS,INSTALLED,,
11203636,1070,APARTMENT,APARTMENT,250000,2,72,False,14,False,,1,Bruxelles,Bruxelles,AS_NEW,2,GAS,USA_HYPER_EQUIPPED,,False
11192041,1081,APARTMENT,APARTMENT,155000,1,60,False,2,False,,1,Bruxelles,Bruxelles,GOOD,2,GAS,USA_SEMI_EQUIPPED,False,False
11202542,1040,APARTMENT,DUPLEX,250000,2,60,False,,False,,1,Bruxelles,Bruxelles,TO_BE_DONE_UP,2,GAS,INSTALLED,False,False
11203006,9040,APARTMENT,APARTMENT,280000,2,114,False,6,False,,1,Flandres,Flandre Orientale,TO_BE_DONE_UP,3,ELECTRIC,,False,False
9537313,1420,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Wallonie,Brabant Wallon,,,,,,
11179336,1200,APARTMENT,PENTHOUSE,810000,3,141,False,12,False,,1,Bruxelles,Bruxelles,AS_NEW,2,GAS,USA_HYPER_EQUIPPED,False,False
11199929,9051,APARTMENT,APARTMENT,398000,2,95,False,3,False,,1,Flandres,Flandre Orientale,AS_NEW,2,GAS,HYPER_EQUIPPED,False,False
11179337,1200,APARTMENT,APARTMENT,625000,2,116,False,13,False,,1,Bruxelles,Bruxelles,AS_NEW,2,GAS,USA_HYPER_EQUIPPED,False,False
11199928,9051,APARTMENT,APARTMENT,459000,2,108,False,4,False,,1,Flandres,Flandre Orientale,AS_NEW,2,GAS,HYPER_EQUIPPED,False,False
11199932,9051,APARTMENT,APARTMENT,398000,2,94,False,4,False,,1,Flandres,Flandre Orientale,AS_NEW,2,GAS,HYPER_EQUIPPED,False,False
11199930,9051,APARTMENT,APARTMENT,369000,2,85,False,5,False,,1,Flandres,Flandre Orientale,AS_NEW,2,GAS,HYPER_EQUIPPED,False,False
11196600,1000,APARTMENT,APARTMENT,620000,2,159,False,18,False,,2,Bruxelles,Bruxelles,AS_NEW,2,GAS,HYPER_EQUIPPED,False,False
11195218,1170,APARTMENT,APARTMENT,385000,2,88,False,8,False,,1,Bruxelles,Bruxelles,AS_NEW,,GAS,USA_HYPER_EQUIPPED,False,False
11196700,1000,APARTMENT,APARTMENT,395000,2,95,False,5,False,,2,Bruxelles,Bruxelles,AS_NEW,2,GAS,HYPER_EQUIPPED,False,False
11195923,1150,APARTMENT,APARTMENT,335000,2,95,False,5,False,,1,Bruxelles,Bruxelles,TO_BE_DONE_UP,2,GAS,SEMI_EQUIPPED,False,False
11196698,1000,APARTMENT,APARTMENT,375000,2,100,False,5,False,,1,Bruxelles,Bruxelles,AS_NEW,2,GAS,HYPER_EQUIPPED,False,False
11196590,1190,APARTMENT,APARTMENT,310000,2,90,False,15,False,,1,Bruxelles,Bruxelles,JUST_RENOVATED,2,GAS,HYPER_EQUIPPED,,False
11195288,1000,APARTMENT,APARTMENT,279000,1,60,False,,False,,1,Bruxelles,Bruxelles,GOOD,2,GAS,USA_HYPER_EQUIPPED,False,False
11179443,1190,APARTMENT,APARTMENT,299000,2,87,False,16,False,,1,Bruxelles,Bruxelles,AS_NEW,2,GAS,USA_HYPER_EQUIPPED,,False
11196895,1640,APARTMENT,SERVICE_FLAT,259000,1,58,False,7,False,,1,Flandres,Brabant Flamand,AS_NEW,4,GAS,INSTALLED,,
11196326,2660,APARTMENT,APARTMENT,210000,2,80,False,15,False,,1,Flandres,Anvers,AS_NEW,2,GAS,,,
11196643,2960,APARTMENT,APARTMENT,269000,2,94,True,,True,,1,Flandres,Anvers,GOOD,,GAS,INSTALLED,,
11206247,8790,HOUSE,HOUSE,515000,4,,False,,False,,,Flandres,Flandre Occidentale,GOOD,4,GAS,USA_HYPER_EQUIPPED,,
11196844,1080,APARTMENT,DUPLEX,220000,3,109,False,,False,,2,Bruxelles,Bruxelles,TO_RENOVATE,,GAS,SEMI_EQUIPPED,False,False
11197280,1080,APARTMENT,APARTMENT,239000,3,102,False,4,False,,1,Bruxelles,Bruxelles,GOOD,2,GAS,SEMI_EQUIPPED,False,False
11195023,1200,APARTMENT,APARTMENT,365000,2,110,False,,False,,1,Bruxelles,Bruxelles,TO_BE_DONE_UP,,GAS,,False,
11206250,4000,APARTMENT,APARTMENT,159000,2,93,False,,False,,1,Wallonie,Liège,,2,GAS,INSTALLED,False,False
11206249,2845,HOUSE,HOUSE,399000,3,177,False,,False,,1,Flandres,Anvers,AS_NEW,2,GAS,HYPER_EQUIPPED,,
11206252,1500,HOUSE,HOUSE,129000,2,101,False,,False,,1,Flandres,Brabant Flamand,TO_RENOVATE,3,,NOT_INSTALLED,False,
11206253,1600,HOUSE,HOUSE,485000,4,212,False,,False,,1,Flandres,Brabant Flamand,TO_BE_DONE_UP,4,ELECTRIC,INSTALLED,False,False
11206255,9660,HOUSE,HOUSE,624500,3,210,False,,False,,2,Flandres,Flandre Orientale,AS_NEW,4,PELLET,USA_HYPER_EQUIPPED,,
11206254,9660,HOUSE,HOUSE,624500,3,210,False,,False,,2,Flandres,Flandre Orientale,AS_NEW,4,PELLET,USA_HYPER_EQUIPPED,,
11206258,9100,APARTMENT,APARTMENT,165000,2,83,False,12,False,,1,Flandres,Flandre Orientale,AS_NEW,2,GAS,INSTALLED,True,False
11206256,2800,HOUSE,HOUSE,215000,2,,False,10,False,,1,Flandres,Anvers,TO_RENOVATE,3,GAS,SEMI_EQUIPPED,False,False
11206259,4670,HOUSE,BUNGALOW,295000,3,162,False,75,False,,,Wallonie,Liège,GOOD,3,GAS,INSTALLED,False,False
11206262,6001,APARTMENT,APARTMENT,139999,3,92,False,,False,,1,Wallonie,Hainaut,GOOD,4,FUELOIL,INSTALLED,False,False
11206266,6180,HOUSE,HOUSE,160000,4,174,False,,False,,1,Wallonie,Hainaut,JUST_RENOVATED,2,GAS,SEMI_EQUIPPED,False,False
11206263,6001,APARTMENT,APARTMENT,119999,3,92,False,,False,,1,Wallonie,Hainaut,GOOD,4,FUELOIL,INSTALLED,False,False
11206269,6180,APARTMENT,DUPLEX,160000,2,102,False,,False,,1,Wallonie,Hainaut,GOOD,4,GAS,INSTALLED,False,False
11206267,6183,APARTMENT,APARTMENT,155000,2,83,False,,False,,1,Wallonie,Hainaut,GOOD,2,GAS,,False,False
11206268,6180,APARTMENT,APARTMENT,185000,2,102,False,,False,,1,Wallonie,Hainaut,GOOD,4,GAS,INSTALLED,False,False
11206270,6020,HOUSE,HOUSE,200000,3,132,False,,False,,1,Wallonie,Hainaut,AS_NEW,3,GAS,USA_HYPER_EQUIPPED,False,False
10692214,7540,HOUSE,HOUSE,317000,3,134,False,,False,,1,Wallonie,Hainaut,,3,GAS,SEMI_EQUIPPED,,
11206275,7000,HOUSE,HOUSE,170000,2,109,False,23,False,,,Wallonie,Hainaut,TO_BE_DONE_UP,2,GAS,,,
11206276,7080,HOUSE,HOUSE,375000,3,160,False,50,False,,1,Wallonie,Hainaut,AS_NEW,4,FUELOIL,INSTALLED,False,False
11109530,2350,HOUSE,HOUSE,325000,3,166,False,16,False,,1,Flandres,Anvers,GOOD,3,GAS,USA_HYPER_EQUIPPED,False,False
11206280,3010,HOUSE,MANSION,725000,6,320,False,,False,,2,Flandres,Brabant Flamand,TO_RENOVATE,2,GAS,NOT_INSTALLED,False,
11206279,4130,HOUSE,HOUSE,135000,2,123,False,19,False,,1,Wallonie,Liège,TO_BE_DONE_UP,2,FUELOIL,NOT_INSTALLED,False,False
11206277,4100,HOUSE,HOUSE,155000,2,81,False,,False,,1,Wallonie,Liège,TO_BE_DONE_UP,2,GAS,INSTALLED,False,False
11206282,3550,HOUSE,HOUSE,310000,3,174,False,,False,,,Flandres,Limbourg,,4,,,,
11206281,2450,HOUSE,HOUSE,225000,3,179,False,40,False,,1,Flandres,Anvers,,2,,,False,
11188791,9300,APARTMENT,APARTMENT,309000,2,96,False,,False,,1,Flandres,Flandre Orientale,JUST_RENOVATED,2,GAS,USA_HYPER_EQUIPPED,,False
11206116,8300,APARTMENT,GROUND_FLOOR,695000,2,72,False,15,False,,1,Flandres,Flandre Occidentale,AS_NEW,2,GAS,USA_HYPER_EQUIPPED,True,False
11046529,4030,APARTMENT,APARTMENT,149500,2,66,False,,False,,1,Wallonie,Liège,AS_NEW,2,GAS,INSTALLED,False,False
11192369,9890,APARTMENT,GROUND_FLOOR,268700,1,76,False,11,False,,1,Flandres,Flandre Orientale,AS_NEW,4,GAS,HYPER_EQUIPPED,False,False
11192367,9890,APARTMENT,GROUND_FLOOR,347510,2,111,False,10,False,,1,Flandres,Flandre Orientale,AS_NEW,4,GAS,HYPER_EQUIPPED,False,False
11192278,1130,APARTMENT,APARTMENT,220000,1,68,False,,False,,1,Bruxelles,Bruxelles,AS_NEW,3,,USA_HYPER_EQUIPPED,,False
11179273,9051,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Flandres,Flandre Orientale,,,,,,
11179460,8300,APARTMENT,APARTMENT,445000,2,75,False,,False,,1,Flandres,Flandre Occidentale,JUST_RENOVATED,2,GAS,HYPER_EQUIPPED,True,False
11180044,1050,APARTMENT,APARTMENT,339000,2,96,False,,False,,1,Bruxelles,Bruxelles,AS_NEW,3,FUELOIL,INSTALLED,False,
11180299,9000,APARTMENT,APARTMENT,485000,2,95,False,,False,8,1,Flandres,Flandre Orientale,AS_NEW,,GAS,INSTALLED,,
11180048,1020,APARTMENT,LOFT,375000,3,161,False,,False,,2,Bruxelles,Bruxelles,GOOD,4,GAS,INSTALLED,False,
11180046,1090,APARTMENT,APARTMENT,200000,2,76,False,,False,,1,Bruxelles,Bruxelles,TO_BE_DONE_UP,4,GAS,INSTALLED,False,
11179438,1020,APARTMENT,APARTMENT,315000,2,99,False,7,False,,1,Bruxelles,Bruxelles,AS_NEW,2,GAS,HYPER_EQUIPPED,,False
11179272,1080,APARTMENT,APARTMENT,299000,2,95,False,10,False,,1,Bruxelles,Bruxelles,GOOD,2,ELECTRIC,INSTALLED,,
11180035,1090,APARTMENT,APARTMENT,249000,3,88,False,,False,,1,Bruxelles,Bruxelles,AS_NEW,4,GAS,INSTALLED,False,
11179582,4000,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Wallonie,Liège,,,,,,
11179985,1731,APARTMENT,APARTMENT,195000,2,72,False,,False,,1,Flandres,Brabant Flamand,AS_NEW,,GAS,HYPER_EQUIPPED,False,
11193980,1050,APARTMENT,APARTMENT,495000,2,134,False,12,False,,1,Bruxelles,Bruxelles,GOOD,2,GAS,INSTALLED,False,False
11198348,1180,APARTMENT,APARTMENT,285000,1,70,False,,False,,1,Bruxelles,Bruxelles,TO_RENOVATE,2,,NOT_INSTALLED,False,
11179647,9280,APARTMENT,APARTMENT,155000,2,73,False,4,False,,1,Flandres,Flandre Orientale,GOOD,,FUELOIL,SEMI_EQUIPPED,False,
11198871,2550,APARTMENT,APARTMENT,275000,2,108,True,12,True,,1,Flandres,Anvers,GOOD,2,GAS,INSTALLED,,
11199143,8300,APARTMENT,APARTMENT,1365000,2,101,False,,False,12,2,Flandres,Flandre Occidentale,GOOD,3,ELECTRIC,INSTALLED,,
11176662,1200,APARTMENT,APARTMENT,415000,1,76,False,3,False,,1,Bruxelles,Bruxelles,AS_NEW,2,GAS,USA_HYPER_EQUIPPED,False,False
11198722,2018,APARTMENT,APARTMENT,179000,1,53,False,,False,,1,Flandres,Anvers,JUST_RENOVATED,2,GAS,INSTALLED,,
11176661,1200,APARTMENT,FLAT_STUDIO,340000,0,52,False,6,False,,,Bruxelles,Bruxelles,AS_NEW,2,GAS,USA_HYPER_EQUIPPED,False,False
11192515,1180,APARTMENT,APARTMENT,330000,2,90,False,,False,,1,Bruxelles,Bruxelles,GOOD,4,GAS,HYPER_EQUIPPED,False,False
11194862,9600,APARTMENT,APARTMENT,269000,2,164,False,,False,,1,Flandres,Flandre Orientale,JUST_RENOVATED,3,GAS,HYPER_EQUIPPED,True,False
11192445,9230,APARTMENT,DUPLEX,339000,3,134,False,,False,,1,Flandres,Flandre Orientale,GOOD,3,GAS,INSTALLED,False,False
11192091,1070,APARTMENT,APARTMENT,315000,2,92,False,8,False,,2,Bruxelles,Bruxelles,AS_NEW,4,GAS,USA_HYPER_EQUIPPED,False,False
11206155,9000,APARTMENT,APARTMENT,580000,1,77,False,9,False,,1,Flandres,Flandre Orientale,AS_NEW,2,,USA_HYPER_EQUIPPED,False,False
11206158,9000,APARTMENT,APARTMENT,666410,2,92,False,9,False,,1,Flandres,Flandre Orientale,AS_NEW,2,,USA_HYPER_EQUIPPED,False,False
11206156,9000,APARTMENT,APARTMENT,575000,1,77,False,9,False,,1,Flandres,Flandre Orientale,AS_NEW,2,,USA_HYPER_EQUIPPED,False,False
11206169,6441,HOUSE,HOUSE,140000,2,51,False,19,False,,,Wallonie,Hainaut,GOOD,2,ELECTRIC,INSTALLED,,
11206167,9820,APARTMENT,APARTMENT,319000,5,130,False,4,False,,1,Flandres,Flandre Orientale,,2,GAS,,False,False
11206170,7110,HOUSE,HOUSE,89000,2,135,False,,False,,,Wallonie,Hainaut,GOOD,2,,NOT_INSTALLED,False,
11206173,7608,HOUSE,HOUSE,175000,3,,False,,False,,2,Wallonie,Hainaut,GOOD,2,,,,
11206171,7100,HOUSE,VILLA,289000,3,147,False,,False,,1,Wallonie,Hainaut,GOOD,4,,INSTALLED,False,False
11206172,4100,HOUSE,HOUSE,185000,2,92,False,,False,,,Wallonie,Liège,TO_BE_DONE_UP,3,GAS,,,
11206177,6001,HOUSE,HOUSE,149000,2,80,False,,False,,1,Wallonie,Hainaut,AS_NEW,2,,HYPER_EQUIPPED,False,
11206157,9000,APARTMENT,APARTMENT,954810,2,119,False,24,False,,2,Flandres,Flandre Orientale,AS_NEW,2,,USA_HYPER_EQUIPPED,False,False
11072096,6040,HOUSE,HOUSE,99000,2,113,False,,False,,,Wallonie,Hainaut,TO_RENOVATE,2,,NOT_INSTALLED,False,False
11206178,6000,HOUSE,MIXED_USE_BUILDING,135000,3,,False,,False,,3,Wallonie,Hainaut,GOOD,2,,,False,
11206174,7060,HOUSE,HOUSE,466500,4,246,False,,False,,2,Wallonie,Hainaut,AS_NEW,4,,,,
